Plant_Type,City,State,Customer_ID,Material_Group,PH2R,PH4,Year,Month,Units,LBS,Revenue,Rev/Units,Rev/LBS
Metals,Chicago,IL,31537,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,1.271619976,2.346004872,inf,1.844894635407961
Metals,Chicago,IL,32129,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,15.55176614,11.02620219,17.77302071,1.1428297307202178,1.6118896065699664
Metals,Chicago,IL,32129,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,4.735688185,1.254957369,3.525809988,0.744519032981898,2.8095057848933194
Metals,Chicago,IL,32129,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,4.323995128,0.977222899,3.200316687,0.7401295774540475,3.274909634511133
Metals,Chicago,IL,32129,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,9,8.682095006,1.875332521,4.044464068,0.46583964644535236,2.1566650301799997
Metals,Chicago,IL,32129,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,2.543239951,4.095322777,inf,1.610277777914633
Metals,Chicago,IL,32129,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,0.905846529,1.774914738,inf,1.9593989502387332
Metals,Chicago,IL,33488,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,4.911084044,2.995761267,4.918300853,1.0014694940944489,1.6417532689196093
Metals,Chicago,IL,33488,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.699390987,1.564317905,inf,2.2366858224897315
Metals,Chicago,IL,33488,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,0.165651644,0.472838002,inf,2.8544117678663063
Metals,Chicago,IL,34218,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,11.6638246,8.269651644,10.85411693,0.9305795742161623,1.312524081697582
Metals,Chicago,IL,34218,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,1.907429963,2.850621194,inf,1.4944827591554406
Metals,Chicago,IL,34218,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,1.958587089,3.281071864,inf,1.6752238807390607
Metals,Chicago,IL,34979,FL 2 Gal O/H Tpr UN,4 Metal Pail,2 Gallon Pail,2020,9,4.019488429,6.511571255,10.39640682,2.5864999995998246,1.5966049380196792
Metals,Chicago,IL,34979,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2020,9,0.0,3.263824604,6.171522533,inf,1.8908866994373574
Metals,Chicago,IL,35249,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,47.88306943,33.1792838,38.98704629,0.814213598963094,1.1750418280577835
Metals,Chicago,IL,35249,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,20.52131547,5.438148599,10.5319732,0.5132211536534601,1.9366835988881737
Metals,Chicago,IL,35249,AG Qt Rd Cn 404x502,1 Paint,Liter Round,2020,9,21.74908648,6.17674056,11.97637637,0.55066112229648,1.9389476138204518
Metals,Chicago,IL,35249,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,8.392691839,14.09235079,inf,1.679121676374945
Metals,Chicago,IL,35249,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,2.962362972,6.200280146,inf,2.0930183791130643
Metals,Chicago,IL,35258,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,128.9330085,91.41350305,166.2068758,1.289094838735575,1.8181873602315692
Metals,Chicago,IL,35258,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,79.60292326,21.09477467,44.10470767,0.5540588946205492,2.0907882809823826
Metals,Chicago,IL,35258,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,38.47015834,23.42832643,23.56682095,0.6126000507124505,1.0059114132805773
Metals,Chicago,IL,35258,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,9,30.38733252,6.563663825,10.26180268,0.33770001605919175,1.5634260001120641
Metals,Chicago,IL,35258,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,54.96577345,69.86681486,inf,1.2710967293775068
Metals,Chicago,IL,35258,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,43.21132765,99.04503654,inf,2.292108156042736
Metals,Chicago,IL,35523,Raw Matl Pallet/Fram,7 M.Other,Other,2020,9,0.0,0.0,2.131546894,inf,inf
Metals,Chicago,IL,35884,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,6.548112058,4.611507917,7.790103532,1.1896716890302184,1.6892746737530973
Metals,Chicago,IL,35884,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,26.83556638,7.111425091,15.74147381,0.5865899600215556,2.2135470188558863
Metals,Chicago,IL,35884,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,12.00487211,2.148872107,7.911333739,0.6590102473819689,3.6816214949361807
Metals,Chicago,IL,35884,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,9,16.77222899,3.941473812,11.22096224,0.6690203339514507,2.8468950385607688
Metals,Chicago,IL,35884,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,2.046285018,1.248233861,1.521108404,0.7433511903863239,1.2186085088105139
Metals,Chicago,IL,35884,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,2.543239951,3.652484775,inf,1.4361542148486013
Metals,Chicago,IL,35884,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,2.937880633,4.462509135,inf,1.5189552240055224
Metals,Chicago,IL,35884,NM 214 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.319220463,1.369896468,inf,4.291380493361418
Metals,Chicago,IL,35884,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,0.536711328,0.914616322,inf,1.7041122001434634
Metals,Chicago,IL,35917,EN 6.5 Gal O/H Taper,4 Metal Pail,6.5 Gallon Pail,2020,9,3.040194884,11.29736419,17.7009257,5.822299679917493,1.5668190741047536
Metals,Chicago,IL,35917,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,9,0.0,2.946058465,6.926175396,inf,2.350997265765396
Metals,Chicago,IL,35975,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2020,9,0.193666261,0.133436054,0.331473812,1.7115723218304915,2.4841397962802465
Metals,Chicago,IL,35975,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,5.632155907,5.063308161,12.02228989,2.134580449922904,2.3743942710422754
Metals,Chicago,IL,35975,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,3.683313033,1.222859927,5.206918392,1.4136507935517628,4.257984317773789
Metals,Chicago,IL,35975,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,10.80998782,2.462515225,12.99012789,1.2016783095690853,5.275146223715225
Metals,Chicago,IL,35975,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.317904994,1.136717418,inf,3.5756513406643746
Metals,Chicago,IL,36333,Gallon Round Comp.,1 Paint,Rings,2020,9,0.0,198.3709622,322.1623203,inf,1.6240397118969057
Metals,Chicago,IL,36333,NF 404 Dia. Rings,1 Paint,Rings,2020,9,0.0,22.46499391,44.16550548,inf,1.9659700624419176
Metals,Chicago,IL,36333,NL 214 Dia. Rings,1 Paint,Rings,2020,9,0.0,2.688233861,5.157874543,inf,1.9186852073507157
Metals,Chicago,IL,36333,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,16.53105968,18.5674056,inf,1.1231830239209446
Metals,Chicago,IL,36333,NM 214 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,2.314348356,7.25998173,inf,3.136944233645006
Metals,Chicago,IL,36379,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,0.310596833,0.683130329,inf,2.199411766056224
Metals,Chicago,IL,36390,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,2.981729598,2.496038977,6.042862363,2.0266299020049505,2.420980769404067
Metals,Chicago,IL,36390,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,9.822168088,3.221671133,9.718252132,0.9894202629125277,3.016525191679147
Metals,Chicago,IL,36399,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,56.15590743,43.5501486,53.10584044,0.9456857322837852,1.2194181224906315
Metals,Chicago,IL,36399,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,43.84896468,13.18292814,16.99330694,0.38754180546823347,1.2890388811601305
Metals,Chicago,IL,36399,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,160.7904994,34.60083557,56.21956151,0.349644796923866,1.6248035801408247
Metals,Chicago,IL,36399,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,3.814859927,3.157125457,inf,0.827586206941747
Metals,Chicago,IL,36399,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,2.836151035,5.209257004,inf,1.8367346942085545
Metals,Chicago,IL,36399,Raw Matl Pckg Miscel,7 M.Other,Other,2020,9,0.0,0.0,0.0,nan,nan
Metals,Chicago,IL,36399,Raw Matl Corrugate,7 M.Other,Other,2020,9,0.0,0.0,0.0,nan,nan
Metals,Chicago,IL,36462,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,7.503045067,1.343045067,3.79136419,0.5053100649328673,2.822961256593484
Metals,Chicago,IL,36462,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.945383678,4.765505481,inf,5.040816328754091
Metals,Chicago,IL,36462,NP 208 Dia. Plug,1 Paint,Plugs,2020,9,0.0,0.558772229,2.098885505,inf,3.7562452034458573
Metals,Chicago,IL,36539,NE 404 Dia. Btm,1 Paint,Ends,2020,9,0.0,4.230548112,5.454884287,inf,1.2894036759745517
Metals,Chicago,IL,36634,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,9,13.97685749,1.691199756,6.444591961,0.46109019610530494,3.8106627783832296
Metals,Chicago,IL,36634,NM 214 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.778099878,3.403105968,inf,4.373610720447896
Metals,Chicago,IL,36888,GO 1 GAL CLOSED HEAD,4 Metal Pail,1 Gallon Pail,2020,9,1.425091352,2.253069428,23.35967113,16.391700852872763,10.367932226010392
Metals,Chicago,IL,36913,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,33.3544458,20.34621194,26.43976857,0.7926909872386486,1.2994934215749645
Metals,Chicago,IL,36913,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,5.086479903,9.343696711,inf,1.8369671932624954
Metals,Chicago,IL,36913,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,1.362825822,1.638520097,inf,1.2022960458699028
Metals,Chicago,IL,37073,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,96.29232643,67.60335201,87.69080999,0.9106728774877727,1.2971370114462466
Metals,Chicago,IL,37073,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,463.0158343,122.6991961,171.2325274,0.3698200249649648,1.395547263899311
Metals,Chicago,IL,37073,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,18.32886724,3.261573691,6.684269184,0.36468534015089515,2.0494000189063946
Metals,Chicago,IL,37073,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,9,327.8038977,40.93896102,106.3682339,0.32448739824730893,2.5982152758599737
Metals,Chicago,IL,37073,FL 2 Gal O/H Tpr UN,4 Metal Pail,2 Gallon Pail,2020,9,1.339829476,2.170523752,3.237831912,2.4166000002227146,1.4917283945944122
Metals,Chicago,IL,37073,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,8.594397077,5.242582217,5.933915956,0.6904400509816007,1.131868936028934
Metals,Chicago,IL,37073,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,9,16.6406821,3.594387333,7.490968331,0.45015993250661285,2.084073761952577
Metals,Chicago,IL,37073,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,35.06492083,49.92573082,inf,1.4238084569489673
Metals,Chicago,IL,37073,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,34.88733252,45.84573082,inf,1.3141082309379153
Metals,Chicago,IL,37073,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.835088916,1.869585871,inf,2.2387865952707724
Metals,Chicago,IL,37073,NM 214 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,8.239878197,17.11725335,inf,2.077367279073628
Metals,Chicago,IL,37073,NP 208 Dia. Plug,1 Paint,Plugs,2020,9,0.0,4.270616322,6.800956151,inf,1.592499919968226
Metals,Chicago,IL,37073,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,1.842874543,2.634945189,inf,1.429801718738051
Metals,Chicago,IL,37073,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2020,9,0.0,0.684652862,1.259439708,inf,1.839530334133037
Metals,Chicago,IL,37073,Outside Purchse Cans,1 Paint,1/4 Pint Round,2020,9,147.5334957,15.63855055,31.77872107,0.21540004132092153,2.0320758607644747
Metals,Chicago,IL,37114,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,33.65347138,25.38792144,48.50588916,1.441333900217696,1.9105892254564973
Metals,Chicago,IL,37114,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,53.58343484,15.46175883,34.46423873,0.6431883068509909,2.228998596403537
Metals,Chicago,IL,37114,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,17.51400731,3.421224117,13.71378806,0.7830182902898423,4.0084448112757185
Metals,Chicago,IL,37114,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,9,7.161997564,22.31678441,29.01859318,4.051745748401654,1.3003035135741583
Metals,Chicago,IL,37114,FQ 5 Imp O/H UN,4 Metal Pail,5 Imperial Gallon Pail,2020,9,0.584652862,2.009451888,3.035578563,5.192104170354681,1.51065003403555
Metals,Chicago,IL,37114,FJ 20 Ltr O/H Tpr UN,4 Metal Pail,20L Pail,2020,9,1.052375152,3.357076736,5.308495737,5.044299769822008,1.5812851937740158
Metals,Chicago,IL,37114,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2020,9,0.639464068,1.15998782,9.19274665,14.37570476594785,7.924864805908048
Metals,Chicago,IL,37114,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,1.637028015,0.998587089,1.7122838,1.0459709817488982,1.71470652771478
Metals,Chicago,IL,37114,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,9,7.235079172,1.562777101,2.962691839,0.40948989894481286,1.8957865693733378
Metals,Chicago,IL,37114,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,3.814859927,5.622490865,inf,1.4738393997657255
Metals,Chicago,IL,37114,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,3.819244823,6.995621194,inf,1.8316765534043378
Metals,Chicago,IL,37114,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.472691839,1.135310597,inf,2.4017985997003852
Metals,Chicago,IL,37114,NM 214 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,1.316784409,4.051035323,inf,3.0764605772303
Metals,Chicago,IL,37114,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,9,0.0,3.570029233,4.536041413,inf,1.2705894313330963
Metals,Chicago,IL,37115,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,1.929354446,1.371420219,3.806327649,1.9728503784731735,2.775464147506491
Metals,Chicago,IL,37115,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,1.169305725,0.309866017,1.795377588,1.5354218743776353,5.794044811309528
Metals,Chicago,IL,37115,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,9,0.723507917,0.15627771,0.358727162,0.4958164984392286,2.29544675309102
Metals,Chicago,IL,37115,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,0.048964677,0.312314251,inf,6.378358239757203
Metals,Chicago,IL,37143,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,3.069427527,2.157807552,3.887155907,1.266410714312982,1.8014377155169026
Metals,Chicago,IL,37143,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,1.271619976,2.942003654,inf,2.3135871640317798
Metals,Chicago,IL,37143,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,1.468940317,3.997929354,inf,2.721641790161309
Metals,Chicago,IL,37143,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,0.538367844,1.155274056,inf,2.1458823532558533
Metals,Chicago,IL,37162,FK 1 Gal O/H Str UN,4 Metal Pail,1 Gallon Pail,2020,9,1.172350792,2.837088916,17.8286419,15.20759999623048,6.284132231264902
Metals,Chicago,IL,37401,EW 7.5 Gal,4 Metal Pail,7.5 Gallon Pail,2020,9,3.274056029,9.818894032,14.18615713,4.332899927290768,1.4447815694687192
Metals,Chicago,IL,37401,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,9,0.0,2.443483557,3.308733252,inf,1.3541049795572657
Metals,Chicago,IL,37648,E9 23 LITER O/H,4 Metal Pail,23L Pail,2020,9,3.968331303,10.94862607,15.23442144,3.838999387093261,1.3914459533642654
Metals,Chicago,IL,37648,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,9,3.037149817,10.0596011,11.9481486,3.9340004016667183,1.187735823838979
Metals,Chicago,IL,37648,GK 20 Ltr C/H Taper,4 Metal Pail,20L Pail,2020,9,1.612667479,6.828341048,10.46565773,6.4896563403694705,1.532679410186367
Metals,Chicago,IL,37648,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,9,0.0,0.491152253,0.839494519,inf,1.7092347920065432
Metals,Chicago,IL,37648,QB Pail Covers Dish,4 Metal Pail,Cover,2020,9,0.0,0.049637028,0.037216809,inf,0.7497791568020551
Metals,Chicago,IL,37648,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,9,0.0,1.516472594,1.989202192,inf,1.3117297337718985
Metals,Chicago,IL,38250,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2020,9,1.556638246,8.021356882,11.69346529,7.511999220145078,1.457791426315945
Metals,Chicago,IL,38391,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,7.571254568,5.331595615,8.235968331,1.087794401446944,1.5447473750313676
Metals,Chicago,IL,38391,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,4.911084044,1.630479903,4.547661389,0.9259995040312937,2.78915513195381
Metals,Chicago,IL,38391,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,15.00609013,2.626065773,10.26311815,0.6839301950800691,3.908172542942625
Metals,Chicago,IL,38391,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,9,4.987819732,0.603526188,3.0572838,0.61294993890529,5.065701970831463
Metals,Chicago,IL,38391,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,1.983727162,3.334165652,inf,1.6807581787802328
Metals,Chicago,IL,38391,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.533926918,1.143367844,inf,2.1414313559669598
Metals,Chicago,IL,42334,EN 6.5 Gal O/H Taper,4 Metal Pail,6.5 Gallon Pail,2020,9,0.262484775,0.975393423,0.745383678,2.8397215724226292,0.7641877220244493
Metals,Chicago,IL,42334,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,9,0.0,0.0,-0.095420219,-inf,-inf
Metals,Chicago,IL,43266,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,2.367844093,0.627478685,1.786230207,0.7543698558028331,2.84667869953224
Metals,Chicago,IL,43266,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,5.320341048,3.245408039,4.740316687,0.8909798534028114,1.4606227106224285
Metals,Chicago,IL,43266,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.826552984,0.893818514,inf,1.0813807841748715
Metals,Chicago,IL,43266,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,0.17137637,0.378970767,inf,2.2113361777939398
Metals,Chicago,IL,43285,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,9.617539586,6.747829476,12.96995128,1.348572695128806,1.9220923300048136
Metals,Chicago,IL,43285,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,13.50548112,8.238343484,11.23426918,0.8318303568884631,1.3636563226355518
Metals,Chicago,IL,43285,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,9,2.894031669,0.62511084,1.241711328,0.42905934351059105,1.9863858511876074
Metals,Chicago,IL,43285,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,3.814859927,6.240194884,inf,1.6357598977185197
Metals,Chicago,IL,43285,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,0.538611449,1.245091352,inf,2.311668930008207
Metals,Chicago,IL,43285,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,1.013788063,1.727911084,inf,1.704410563768889
Metals,Chicago,IL,44584,Coils Blkplate Body,7 M.Other,Scrap,2020,9,0.0,0.0,73.90235079,inf,inf
Metals,Chicago,IL,44637,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,40.19488429,9.445797808,18.81844093,0.46818000007731836,1.9922553195095876
Metals,Chicago,IL,44637,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,10.23142509,6.241169306,10.59883678,1.0359101187535547,1.6982133091327485
Metals,Chicago,IL,44637,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,9,13.50548112,2.917183922,6.023447016,0.44600018040675327,2.06481564997464
Metals,Chicago,IL,44637,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,1.55773447,1.699969549,inf,1.0913089372670812
Metals,Chicago,IL,44637,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,1.028258222,1.681278928,inf,1.6350746262255513
Metals,Chicago,IL,44637,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,0.292034105,0.576254568,inf,1.9732440770916122
Metals,Chicago,IL,45154,FD 3.5 Gal O/H Tp UN,4 Metal Pail,3.5 Gallon Pail,2020,9,5.963459196,15.08158831,13.7958648,2.313399714255377,0.914748799425357
Metals,Chicago,IL,45946,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,4.282582217,3.667878197,9.436863581,2.203545221744893,2.572839956549953
Metals,Chicago,IL,45946,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,5.788063337,1.853057247,4.763544458,0.8229945286792566,2.570640742865296
Metals,Chicago,IL,45946,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,9,2.131546894,0.481729598,2.245073082,1.0532600001996486,4.66044247918518
Metals,Chicago,IL,45946,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,9,2.493909866,0.301763094,2.287137637,0.9170891330841705,7.579249028378532
Metals,Chicago,IL,45946,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2020,9,2.302070646,5.800231425,9.984348356,4.337116401422548,1.7213706875497645
Metals,Chicago,IL,45946,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,9,1.292326431,3.550020706,7.163495737,5.543100849107372,2.017874353491165
Metals,Chicago,IL,45946,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2020,9,2.852009744,11.65612058,10.23325822,3.5880866962423674,0.8779300239531325
Metals,Chicago,IL,45946,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,2.455542022,1.497880633,1.972880633,0.8034399799817394,1.3171147216508539
Metals,Chicago,IL,45946,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.623093788,1.756492083,inf,2.81898506585657
Metals,Chicago,IL,45946,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,0.024482339,0.0609257,inf,2.4885571595099636
Metals,Chicago,IL,45946,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,9,0.0,0.788272838,1.338666261,inf,1.6982270559980908
Metals,Chicago,IL,45946,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,9,0.0,2.085149817,3.463325213,inf,1.6609479015674968
Metals,Chicago,IL,45946,Armloks,7 M.Other,Other,2020,9,0.0,0.0,0.101431181,inf,inf
Metals,Chicago,IL,46848,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,0.828258222,0.706504263,2.585682095,3.1218308811427655,3.6598251849472563
Metals,Chicago,IL,46848,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,9,0.409257004,0.135873325,0.44998173,1.0995089286242248,3.311773889392933
Metals,Chicago,IL,47081,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,9,15.91717418,3.438109622,6.738373934,0.42333983769975936,1.9599066565190517
Metals,Chicago,IL,47081,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,0.181577345,0.282637028,inf,1.5565654845322252
Metals,Chicago,IL,47830,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,9,8.389768575,5.117758831,8.506388551,1.013900261366864,1.662131575930058
Metals,Chicago,IL,47830,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,1.271619976,2.620767357,inf,2.060967432458768
Metals,Chicago,IL,47830,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,0.31637028,0.636248477,inf,2.0110880105425832
Metals,Chicago,IL,47971,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,2.455542022,1.709057247,3.801004872,1.5479290673690618,2.2240360167408717
Metals,Chicago,IL,47971,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,0.470499391,1.478507917,inf,3.142422594549118
Metals,Chicago,IL,47971,NG 404 Dia Plugs,1 Paint,Plugs,2020,9,0.0,0.416199756,1.133057247,inf,2.7223880616595078
Metals,Chicago,IL,47971,ND Ears / Bails,1 Paint,Ears,2020,9,0.0,0.103532278,0.151735688,inf,1.4655882294022353
Metals,Chicago,IL,47971,Armloks,7 M.Other,Other,2020,9,0.0,0.0,1.270797808,inf,inf
Metals,Chicago,IL,48187,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,9,3.683313033,11.47720341,14.91741778,4.049999999009044,1.2997432603662462
Metals,Chicago,IL,48187,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,9,0.0,5.30765408,7.734957369,inf,1.4573213047448639
Metals,Chicago,IL,48478,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,9,14.32399513,9.920389769,16.13018879,1.1260956628096814,1.6259632096719483
Metals,Chicago,IL,48478,EV 2 GaL O/H Tapered,4 Metal Pail,2 Gallon Pail,2020,9,17.01583435,34.78992692,57.3569732,3.37079992789187,1.6486661018832631
Metals,Chicago,IL,48478,FD 3.5 Gal O/H Tp UN,4 Metal Pail,3.5 Gallon Pail,2020,9,2.704019488,10.129257,10.60381242,3.921499999189355,1.0468499733001146
Metals,Chicago,IL,48478,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,9,2.841656516,11.90085749,12.07959805,4.250900128845832,1.015019132877626
Metals,Chicago,IL,48478,NC 610 Dia. Plugs,1 Paint,Plugs,2020,9,0.0,2.09817296,4.120377588,inf,1.963793103119583
Metals,Chicago,IL,48478,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,9,0.0,3.506842875,4.133501827,inf,1.178696044943274
Metals,Cincinnati,OH,21240,200X406  AC 2Q,5 Aerosol,Aerosol 200 Dia,2020,9,30.81607795,4.098538368,19.25789281,0.6249300394828473,4.698722100629607
