Plant Type,Plant Desc,CH3 ID,CH3 Desc,Material Group Desc,PH2R,PH4,Year,Month,Units,LBS,Revenue
Metals,Chicago IL,37114,Customer 37114,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2020,04,0.639464068,1.15998782,9.144914738
Metals,Chicago IL,37114,Customer 37114,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,04,3.069427527,1.869281364,3.210529842
Metals,Chicago IL,37114,Customer 37114,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,04,4.341047503,0.937666261,1.777612667
Metals,Chicago IL,37114,Customer 37114,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,5.72228989,8.850609013
Metals,Chicago IL,37114,Customer 37114,NM 214 Dia. Plugs,1 Paint,Plugs,2020,04,0,0.359123021,1.121559074
Metals,Chicago IL,37114,Customer 37114,QB Pail Covers Dish,4 Metal Pail,Cover,2020,04,0,0.726051157,1.036077954
Metals,Chicago IL,37114,Customer 37114,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,04,0,0.758236297,1.215493301
Metals,Chicago IL,37114,Customer 37114,Armloks,7 M.Other,Other,2020,04,0,0,2.03634592
Metals,Chicago IL,37115,Customer 37115,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,8.594397077,6.093427527,13.64713155
Metals,Chicago IL,37115,Customer 37115,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,1.271619976,4.500042631
Metals,Chicago IL,37142,Customer 37142,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,7.161997564,5.041023143,8.662393423
Metals,Chicago IL,37142,Customer 37142,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,04,1.578562728,0.418319123,1.149628502
Metals,Chicago IL,37142,Customer 37142,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,1.430572473,2.403081608
Metals,Chicago IL,37142,Customer 37142,NG 404 Dia Plugs,1 Paint,Plugs,2020,04,0,0.244823386,0.491924482
Metals,Chicago IL,37142,Customer 37142,ND Ears / Bails,1 Paint,Ears,2020,04,0,0.414129111,0.800182704
Metals,Chicago IL,37143,Customer 37143,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,6.138855055,4.315615104,7.774305725
Metals,Chicago IL,37143,Customer 37143,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,04,9.47137637,2.509914738,7.898940317
Metals,Chicago IL,37143,Customer 37143,NG 404 Dia Plugs,1 Paint,Plugs,2020,04,0,1.468940317,3.997929354
Metals,Chicago IL,37143,Customer 37143,ND Ears / Bails,1 Paint,Ears,2020,04,0,0.538367844,1.155274056
Metals,Chicago IL,37162,Customer 37162,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2020,04,1.950669915,3.538515225,32.61871498
Metals,Chicago IL,37401,Customer 37401,EW 7.5 Gal,4 Metal Pail,7.5 Gallon Pail,2020,04,6.599269184,19.79120828,28.59397077
Metals,Chicago IL,37401,Customer 37401,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,04,0,4.886967113,7.275200974
Metals,Chicago IL,37648,Customer 37648,EN 6.5 Gal O/H Taper,4 Metal Pail,6.5 Gallon Pail,2020,04,0.789281364,2.932969549,3.794945189
Metals,Chicago IL,37648,Customer 37648,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,04,0.920828258,3.163045067,3.70817296
Metals,Chicago IL,37648,Customer 37648,FH 6 Gal O/H Tpr UN,4 Metal Pail,6 Gallon Pail,2020,04,0.65773447,2.305359318,3.167320341
Metals,Chicago IL,37648,Customer 37648,FJ 20 Ltr O/H Tpr UN,4 Metal Pail,20L Pail,2020,04,0.65773447,2.38954933,2.765048721
Metals,Chicago IL,37648,Customer 37648,GK 20 Ltr C/H Taper,4 Metal Pail,20L Pail,2020,04,1.68818514,6.935064555,10.78868453
Metals,Chicago IL,37648,Customer 37648,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,04,0,2.083856273,3.172947625
Metals,Chicago IL,37648,Customer 37648,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,04,0,4.704750914,6.171485993
Metals,Chicago IL,38250,Customer 38250,GB 3.5 Gal C/H Strat,4 Metal Pail,3.5 Gallon Pail,2020,04,0.613885505,2.606557856,4.160791717
Metals,Chicago IL,38250,Customer 38250,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2020,04,2.630937881,12.51274056,19.66073691
Metals,Chicago IL,38391,Customer 38391,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,7.161997564,5.063532278,8.017356882
Metals,Chicago IL,38391,Customer 38391,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,04,14.55785627,4.515917174,12.08946407
Metals,Chicago IL,38391,Customer 38391,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,04,24.00974421,4.201705238,16.4209866
Metals,Chicago IL,38391,Customer 38391,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,2.488136419,4.436181486
Metals,Chicago IL,38391,Customer 38391,NG 404 Dia Plugs,1 Paint,Plugs,2020,04,0,0.293788063,0.62136419
Metals,Chicago IL,38391,Customer 38391,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,04,0,0.945383678,2.024470158
Metals,Chicago IL,38391,Customer 38391,NM 214 Dia. Plugs,1 Paint,Plugs,2020,04,0,0.019951279,0.089616322
Metals,Chicago IL,40338,Customer 40338,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,14.32399513,7.806577345,18.26538368
Metals,Chicago IL,40338,Customer 40338,NA 610 Dia. Btm,1 Paint,Ends,2020,04,0,1.701887942,4.215943971
Metals,Chicago IL,43285,Customer 43285,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,16.37028015,11.51649208,22.31627893
Metals,Chicago IL,43285,Customer 43285,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,04,2.367844093,0.627478685,1.67543849
Metals,Chicago IL,43285,Customer 43285,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,04,14.93788063,9.112107186,12.42577954
Metals,Chicago IL,43285,Customer 43285,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,04,5.788063337,1.250221681,2.483428745
Metals,Chicago IL,43285,Customer 43285,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,0.635809988,1.087192448
Metals,Chicago IL,43285,Customer 43285,NG 404 Dia Plugs,1 Paint,Plugs,2020,04,0,1.958587089,5.306863581
Metals,Chicago IL,43285,Customer 43285,ND Ears / Bails,1 Paint,Ears,2020,04,0,0.737978076,1.257813642
Metals,Chicago IL,44584,Customer 44584,Coils Blkplate Body,7 M.Other,Scrap,2020,04,0,0,58.63906212
Metals,Chicago IL,45154,Customer 45154,FD 3.5 Gal O/H Tp UN,4 Metal Pail,3.5 Gallon Pail,2020,04,11.92691839,30.16317661,28.24414129
Metals,Chicago IL,45946,Customer 45946,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,2.319123021,1.979205847,5.792411693
Metals,Chicago IL,45946,Customer 45946,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,04,0.682095006,0.226455542,0.810578563
Metals,Chicago IL,45946,Customer 45946,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,04,2.161997564,0.508069428,1.984908648
Metals,Chicago IL,45946,Customer 45946,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2020,04,0.789281364,1.92663581,3.262807552
Metals,Chicago IL,45946,Customer 45946,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,04,0.65773447,1.80679659,3.732119367
Metals,Chicago IL,45946,Customer 45946,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2020,04,2.660170524,10.39103532,9.469939099
Metals,Chicago IL,45946,Customer 45946,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,04,1.637028015,0.998587089,1.315255786
Metals,Chicago IL,45946,Customer 45946,ND Ears / Bails,1 Paint,Ears,2020,04,0,0.082825822,0.200048721
Metals,Chicago IL,46848,Customer 46848,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,0.701583435,0.497422655,1.686400731
Metals,Chicago IL,47081,Customer 47081,Armloks,7 M.Other,Other,2020,04,0,0,3.15045067
Metals,Chicago IL,47335,Customer 47335,GB 3.5 Gal C/H Strat,4 Metal Pail,3.5 Gallon Pail,2020,04,1.31546894,5.585481121,7.141942753
Metals,Chicago IL,47335,Customer 47335,Pail Fitting-Plastic,7 M.Other,Other,2020,04,0,0,0.5590743
Metals,Chicago IL,47830,Customer 47830,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,04,8.389768575,5.117758831,8.506388551
Metals,Chicago IL,47830,Customer 47830,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,0.635809988,1.310383678
Metals,Chicago IL,47830,Customer 47830,ND Ears / Bails,1 Paint,Ears,2020,04,0,0.31637028,0.636248477
Metals,Chicago IL,48478,Customer 48478,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,13.91473812,9.635546894,15.67735079
Metals,Chicago IL,48478,Customer 48478,EV 2 GaL O/H Tapered,4 Metal Pail,2 Gallon Pail,2020,04,17.1498173,35.06280146,61.3946285
Metals,Chicago IL,48478,Customer 48478,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2020,04,1.578562728,6.611020706,7.126577345
Metals,Chicago IL,48478,Customer 48478,FD 3.5 Gal O/H Tp UN,4 Metal Pail,3.5 Gallon Pail,2020,04,2.550548112,9.554353228,10.62227162
Metals,Chicago IL,48478,Customer 48478,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,04,1.31546894,5.509183922,5.938818514
Metals,Chicago IL,48478,Customer 48478,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,2.06638246,4.057947625
Metals,Chicago IL,48580,Customer 48580,EW 7.5 Gal,4 Metal Pail,7.5 Gallon Pail,2020,04,3.274056029,11.30858952,13.09622412
Metals,Chicago IL,48580,Customer 48580,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,04,0,2.215425091,2.534470158
Metals,Cincinnati OH,24046,Customer 24046,211X604 AC 2P,5 Aerosol,Aerosol 211 Dia,2020,04,57.88063337,13.02314251,22.7546285
Metals,Cincinnati OH,25614,Customer 25614,200X700 AC 2Q,5 Aerosol,Aerosol 200 Dia,2020,04,12.60657734,2.054872107,3.880304507
Metals,Cincinnati OH,25614,Customer 25614,202X406  AC 2Q,5 Aerosol,Aerosol 202 Dia,2020,04,2.618757613,0.343057247,0.604427527
Metals,Cincinnati OH,25614,Customer 25614,202X509 AC 2N,5 Aerosol,Aerosol 202 Dia,2020,04,38.82460414,5.318970767,9.814859927
Metals,Cincinnati OH,25614,Customer 25614,205X607.5 AC 2Q,5 Aerosol,Aerosol 205 Dia,2020,04,164.9476248,30.5153106,45.32760658
Metals,Cincinnati OH,25614,Customer 25614,207.5X413 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,125.9323995,20.65291352,29.72004872
Metals,Cincinnati OH,25614,Customer 25614,207.5X413 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,2.070645554,0.393422655,0.510828258
Metals,Cincinnati OH,25614,Customer 25614,207.5X604 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,350.8227771,68.05961876,87.10929354
Metals,Cincinnati OH,25614,Customer 25614,207.5X604 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,80.46528624,17.62189769,21.37418392
Metals,Cincinnati OH,25614,Customer 25614,207.5X713 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,65.19914738,15.51739708,20.82460414
Metals,Cincinnati OH,25614,Customer 25614,211X413 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,6.431181486,1.318392205,1.586571255
Metals,Cincinnati OH,25614,Customer 25614,211X604 AC 2N,5 Aerosol,Aerosol 211 Dia,2020,04,318.3885505,66.22481851,79.45300853
Metals,Cincinnati OH,25614,Customer 25614,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,345.6132765,80.8735067,91.03556029
Metals,Cincinnati OH,25614,Customer 25614,211X713 AC 2N,5 Aerosol,Aerosol 211 Dia,2020,04,193.0797808,48.99768819,66.39823995
Metals,Cincinnati OH,25614,Customer 25614,211X713 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,593.2923264,157.2224665,196.4759805
Metals,Cincinnati OH,25614,Customer 25614,214X804 AC 2N,5 Aerosol,Aerosol 214 Dia,2020,04,176.6686967,52.29393423,77.76903776
Metals,Cincinnati OH,28068,Customer 28068,202X509 AC 2Q,5 Aerosol,Aerosol 202 Dia,2020,04,18.75761267,2.8136419,5.695937881
Metals,Cincinnati OH,28068,Customer 28068,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,60.07308161,14.0571011,25.81269793
Metals,Cincinnati OH,28068,Customer 28068,211X713 AC 2P,5 Aerosol,Aerosol 211 Dia,2020,04,39.46406821,10.3001218,15.77891596
Metals,Cincinnati OH,28084,Customer 28084,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,228.8915956,53.56063337,53.78952497
Metals,Cincinnati OH,28126,Customer 28126,211X713 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,14.68940317,3.892691839,5.282454324
Metals,Cincinnati OH,34686,Customer 34686,202X509 AC 2N,5 Aerosol,Aerosol 202 Dia,2020,04,201.9792935,27.67116322,56.51266139
Metals,Cincinnati OH,34686,Customer 34686,202X509 AC 2Q,5 Aerosol,Aerosol 202 Dia,2020,04,22.10718636,3.316077954,6.690280146
Metals,Cincinnati OH,34686,Customer 34686,207.5X315 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,27.07673569,4.603045067,5.755304507
Metals,Cincinnati OH,34686,Customer 34686,207.5X604 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,13.88550548,3.0409257,4.575809988
Metals,Cincinnati OH,34686,Customer 34686,211X413 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,3.507917174,0.719123021,1.043995128
Metals,Cincinnati OH,34686,Customer 34686,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,30.25578563,7.079853837,9.97044458
Metals,Cincinnati OH,34686,Customer 34686,211X713 AC 2N,5 Aerosol,Aerosol 211 Dia,2020,04,84.409257,21.27113276,28.98211328
Metals,Cincinnati OH,34686,Customer 34686,211X713 AC 2P,5 Aerosol,Aerosol 211 Dia,2020,04,47.13763703,12.30292326,17.99046894
Metals,Cincinnati OH,34686,Customer 34686,211X713 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,123.8733252,32.82643118,45.14373934
Metals,Cincinnati OH,35257,Customer 35257,205X710 AC 2N,5 Aerosol,Aerosol 205 Dia,2020,04,30.00365408,5.670690621,8.920383678
Metals,Cincinnati OH,35257,Customer 35257,207.5X315 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,8.331303289,1.274689403,1.721747868
Metals,Cincinnati OH,35257,Customer 35257,207.5X804 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,16.66260658,4.365602923,5.025109622
Metals,Cincinnati OH,35257,Customer 35257,211X604 AC 2N,5 Aerosol,Aerosol 211 Dia,2020,04,34.20219245,7.114056029,9.229805116
Metals,Cincinnati OH,35257,Customer 35257,214X804 AC 2N,5 Aerosol,Aerosol 214 Dia,2020,04,0,0,0.201449452
Metals,Cincinnati OH,35257,Customer 35257,214X804 AC 2Q,5 Aerosol,Aerosol 214 Dia,2020,04,814.3848965,241.0579294,299.579659
Metals,Cincinnati OH,35349,Customer 35349,202X406  AC 2Q,5 Aerosol,Aerosol 202 Dia,2020,04,24.11693057,3.159317905,9.516053593
Metals,Cincinnati OH,35380,Customer 35380,207.5X713 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,50.9135201,12.11741778,19.83794153
Metals,Cincinnati OH,35380,Customer 35380,214X804 AC 2N,5 Aerosol,Aerosol 214 Dia,2020,04,137.4665043,40.69008526,59.9326553
Metals,Cincinnati OH,35385,Customer 35385,202X406  AC 2Q,5 Aerosol,Aerosol 202 Dia,2020,04,2.679658952,0.351035323,0.887850183
Metals,Cincinnati OH,35385,Customer 35385,211X413 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,1.753958587,0.35956151,0.586699147
Metals,Cincinnati OH,35385,Customer 35385,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,13.1546894,3.07819732,4.506272838
Metals,Cincinnati OH,35403,Customer 35403,202X509 AC 2Q,5 Aerosol,Aerosol 202 Dia,2020,04,4.689403167,0.703410475,1.542064555
Metals,Cincinnati OH,35403,Customer 35403,207.5X604 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,51.14494519,11.200743,25.62419001
Metals,Cincinnati OH,35403,Customer 35403,211X413 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,7.015834348,1.438246041,1.821662607
Metals,Cincinnati OH,35403,Customer 35403,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,143.3861145,33.55235079,38.77447625
Metals,Cincinnati OH,35403,Customer 35403,211X713 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,39.46406821,10.45797808,11.05861754
Metals,Cincinnati OH,35415,Customer 35415,202X406  AC 2Q,5 Aerosol,Aerosol 202 Dia,2020,04,16.07795371,2.106211937,6.490828258
Metals,Cincinnati OH,35428,Customer 35428,207.5X804 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,152.7405603,40.0180268,45.0500609
Metals,Cincinnati OH,35428,Customer 35428,207.5X804 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,50.9135201,13.49208283,19.62593788
Metals,Cincinnati OH,35486,Customer 35486,211X604 AC 2N,5 Aerosol,Aerosol 211 Dia,2020,04,217.0523752,48.18562728,53.48448234
Metals,Cincinnati OH,35486,Customer 35486,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,14.47015834,3.386017052,3.706942753
Metals,Cincinnati OH,35486,Customer 35486,211X713 AC 2N,5 Aerosol,Aerosol 211 Dia,2020,04,35.07917174,9.190742996,10.37906212
Metals,Cincinnati OH,35505,Customer 35505,207.5X713 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,18.05115713,4.296175396,9.169628502
Metals,Cincinnati OH,35505,Customer 35505,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,15.78562728,3.693836784,4.466230207
Metals,Cincinnati OH,35505,Customer 35505,211X713 AC 2P,5 Aerosol,Aerosol 211 Dia,2020,04,394.6406821,103.001218,94.75322777
Metals,Cincinnati OH,35505,Customer 35505,211X713 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,8.769792935,2.323995128,2.199640682
Metals,Cincinnati OH,35523,Customer 35523,Raw Matl Pallet/Fram,7 M.Other,Other,2020,04,0,0,2.549330085
Metals,Cincinnati OH,35524,Customer 35524,211X604 AC 2P,5 Aerosol,Aerosol 211 Dia,2020,04,7.892813642,1.775883069,3.483416565
Metals,Cincinnati OH,35524,Customer 35524,214X804 AC 2P,5 Aerosol,Aerosol 214 Dia,2020,04,124.3447016,36.80603167,64.7361754
Metals,Cincinnati OH,36913,Customer 36913,211X713 AC 2P,5 Aerosol,Aerosol 211 Dia,2020,04,48.23386114,12.58903776,12.28709501
Metals,Cincinnati OH,37106,Customer 37106,207.5X604 AC 2P,5 Aerosol,Aerosol 207.5 Dia,2020,04,127.7466504,26.57130329,42.87366626
Metals,Cincinnati OH,37106,Customer 37106,207.5X713 AC 2P,5 Aerosol,Aerosol 207.5 Dia,2020,04,46.05359318,11.23707674,12.36861145
Metals,Cincinnati OH,38391,Customer 38391,207.5X604 AC 2P,5 Aerosol,Aerosol 207.5 Dia,2020,04,61.09622412,12.70801462,18.40279537
Metals,Cincinnati OH,38779,Customer 38779,200X708 AC 2N,5 Aerosol,Aerosol 200 Dia,2020,04,15.75822168,2.773447016,7.822222899
Metals,Cincinnati OH,43102,Customer 43102,200X406  AC 2Q,5 Aerosol,Aerosol 200 Dia,2020,04,191.5499391,25.4761419,53.88683313
Metals,Cincinnati OH,43102,Customer 43102,200X509 AC 2Q,5 Aerosol,Aerosol 200 Dia,2020,04,34.31790499,5.113367844,13.52571864
Metals,Cincinnati OH,43102,Customer 43102,200X708 AC 2N,5 Aerosol,Aerosol 200 Dia,2020,04,24.51278928,4.289738124,10.41924482
Metals,Cincinnati OH,43102,Customer 43102,205X802 AC 2P,5 Aerosol,Aerosol 205 Dia,2020,04,59.41900122,12.68683922,24.95538368
Metals,Cincinnati OH,43102,Customer 43102,207.5X604 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,9.719853837,2.12864799,3.937898904
Metals,Cincinnati OH,43102,Customer 43102,207.5X713 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,3.47137637,0.826187576,1.09362363
Metals,Cincinnati OH,43102,Customer 43102,207.5X713 AC 2P,5 Aerosol,Aerosol 207.5 Dia,2020,04,67.34470158,16.55244823,20.57574909
Metals,Cincinnati OH,43102,Customer 43102,207.5X713 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,24.29963459,6.074908648,9.030499391
Metals,Cincinnati OH,43102,Customer 43102,207.5X804 AC 2Q,5 Aerosol,Aerosol 207.5 Dia,2020,04,24.29963459,6.439403167,11.39094397
Metals,Cincinnati OH,43102,Customer 43102,207.5X908 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,12.03410475,3.754640682,7.406991474
Metals,Cincinnati OH,43102,Customer 43102,211X315 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,33.54445798,6.3063581,8.516607795
Metals,Cincinnati OH,43102,Customer 43102,211X413 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,1.753958587,0.35956151,0.478812424
Metals,Cincinnati OH,43102,Customer 43102,211X604 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,28.94031669,6.772034105,8.272588307
Metals,Cincinnati OH,43102,Customer 43102,211X713 AC 2N,5 Aerosol,Aerosol 211 Dia,2020,04,144.7015834,36.46479903,37.30985993
Metals,Cincinnati OH,43102,Customer 43102,211X713 AC 2Q,5 Aerosol,Aerosol 211 Dia,2020,04,14.25091352,3.776492083,6.465066991
Metals,Cincinnati OH,43102,Customer 43102,214X804 AC 2N,5 Aerosol,Aerosol 214 Dia,2020,04,6.248477467,1.84954933,2.787448234
Metals,Cincinnati OH,43102,Customer 43102,214X804 AC 2P,5 Aerosol,Aerosol 214 Dia,2020,04,129.7600487,38.57643362,60.46721681
Metals,Cincinnati OH,43102,Customer 43102,214X804 AC 2Q,5 Aerosol,Aerosol 214 Dia,2020,04,500.5030451,149.7597588,231.949458
Metals,Cincinnati OH,48201,Customer 48201,207.5X713 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,144.6406821,34.42448234,35.11152862
Metals,Cincinnati OH,48201,Customer 48201,207.5X804 AC 2N,5 Aerosol,Aerosol 207.5 Dia,2020,04,152.7405603,40.0180268,38.2462363
Metals,Cincinnati OH,48201,Customer 48201,207.5X804 AC 2P,5 Aerosol,Aerosol 207.5 Dia,2020,04,101.8270402,27.28964677,27.20615104
Metals,Fontana CA,21240,Customer 21240,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,51.17295981,35.63064677,67.64565164
Metals,Fontana CA,21240,Customer 21240,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,04,66.65042631,17.53607795,33.52757004
Metals,Fontana CA,21240,Customer 21240,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,04,66.47381242,11.74317905,50.95906821
Metals,Fontana CA,21240,Customer 21240,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,04,3.105968331,0.969062119,2.133891596
Metals,Fontana CA,21240,Customer 21240,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,8.625822168,16.42489038
Metals,Fontana CA,21240,Customer 21240,NG 404 Dia Plugs,1 Paint,Plugs,2020,04,0,1.713763703,5.56134592
Metals,Fontana CA,21240,Customer 21240,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,04,0,3.133373934,11.92152862
Metals,Fontana CA,21240,Customer 21240,NM 214 Dia. Plugs,1 Paint,Plugs,2020,04,0,0.399025579,2.150974421
Metals,Fontana CA,21240,Customer 21240,ND Ears / Bails,1 Paint,Ears,2020,04,0,0.352009744,0.608873325
Metals,Fontana CA,21240,Customer 21240,Armloks,7 M.Other,Other,2020,04,0,0,44.32019488
Metals,Fontana CA,23925,Customer 23925,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,9.412911084,6.673753959,7.732515225
Metals,Fontana CA,23925,Customer 23925,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,1.271619976,2.773361754
Metals,Fontana CA,25614,Customer 25614,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,376.045676,268.6919994,317.6015895
Metals,Fontana CA,25614,Customer 25614,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,04,20.42143727,6.079081608,11.49771011
Metals,Fontana CA,25614,Customer 25614,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,53.02911389,55.15947625
Metals,Fontana CA,25614,Customer 25614,NG 404 Dia Plugs,1 Paint,Plugs,2020,04,0,0.016158343,0.027180268
Metals,Fontana CA,25614,Customer 25614,ND Ears / Bails,1 Paint,Ears,2020,04,0,0.207064555,0.222898904
Metals,Fontana CA,28064,Customer 28064,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,1.242387333,1.103239951,1.558812424
Metals,Fontana CA,28064,Customer 28064,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,04,3.683313033,1.222859927,2.280152253
Metals,Fontana CA,28064,Customer 28064,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,04,1.218026797,0.275274056,0.734116931
Metals,Fontana CA,28064,Customer 28064,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,04,1.242387333,0.387624848,0.697758831
Metals,Fontana CA,28064,Customer 28064,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,04,8.594397077,5.242582217,5.901084044
Metals,Fontana CA,28064,Customer 28064,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,1.271619976,2.196218027
Metals,Fontana CA,30268,Customer 30268,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,04,17.18879415,12.18685505,11.26965895
Metals,Fontana CA,30268,Customer 30268,NC 610 Dia. Plugs,1 Paint,Plugs,2020,04,0,2.543239951,2.299963459
